date,home,away,total_yards_opp_homeAvg,total_yards_homeAvg,sacks_opp_homeAvg,sacks_homeAvg,turnovers_opp_homeAvg,turnovers_homeAvg,penalties_opp_homeAvg,penalties_homeAvg
11/4/2018,Panthers,Buccaneers,351.6309106,353.5605479,2.776172576,1.780587405,1.625943635,1.162136022,5.82778186,5.800788663
11/4/2018,Saints,Rams,355.6546646,403.3416508,2.278454752,1.481801511,1.004647357,1.108632806,5.682272383,6.402927905
11/5/2018,Cowboys,Titans,314.9111503,324.9614477,2.664931604,2.832053382,1.138311931,1.162900731,6.585557825,5.762345996
11/8/2018,Steelers,Panthers,348.1300071,416.2494891,3.343058326,1.393268185,1.232097837,1.508844225,7.788485988,8.194397558
11/11/2018,Buccaneers,Redskins,401.2641834,441.615678,2.10130174,3.041880789,1.023252384,2.570336189,7.500698029,7.491472259
11/11/2018,Raiders,Chargers,393.5460494,357.8252856,1.206059118,2.136201221,0.859808379,1.795184638,7.832910615,7.354682125
11/11/2018,Jets,Bills,371.0988295,310.5134208,2.039535413,2.279198843,1.646587592,1.856018414,5.591165283,6.774611369
11/11/2018,Bengals,Saints,413.317789,318.6300032,2.169414896,2.069039973,1.162715945,1.244995834,7.381548085,6.662424957
11/11/2018,Eagles,Cowboys,347.5752306,368.3775126,2.383490305,2.676912898,1.138676158,1.351723303,6.31887714,6.908064481
11/11/2018,Chiefs,Cardinals,412.4774823,412.457517,2.749685274,1.42601915,1.606175766,0.900796728,7.227670619,7.821749321
11/11/2018,Browns,Falcons,399.4107895,332.5648251,2.367586514,3.90105617,2.233414089,1.641844447,6.704531343,7.866832553
11/11/2018,Colts,Jaguars,368.9160233,349.7868723,2.532840873,1.900865391,1.902355126,1.53562382,7.473673759,6.581669398
11/11/2018,Packers,Dolphins,347.1101324,383.10934,3.061161437,3.285073523,1.268937675,1.419673786,4.894868999,6.740191364
11/11/2018,Titans,Patriots,337.103587,287.2823792,2.394011158,3.160297368,1.010366323,1.220620946,7.383515254,5.001911664
11/11/2018,Bears,Lions,328.2943486,359.6840822,2.701513198,2.329505761,2.177567319,1.300795388,7.560733131,5.627200003
11/11/2018,Rams,Seahawks,332.4013769,422.1518117,2.831894952,2.167731596,1.615074406,0.830844932,5.667463422,5.358166465
11/12/2018,49ers,Giants,359.3190943,351.1345758,1.906824704,3.564582166,0.778718348,2.093480199,5.940477906,6.084833745
11/15/2018,Seahawks,Packers,329.796804,337.6041695,2.617384401,2.992355686,1.844771138,0.883684271,6.738499834,8.189375929
11/18/2018,Jaguars,Steelers,316.6762282,351.208842,2.408404261,2.544802106,1.129590392,2.015907831,5.307272899,6.28477157
11/18/2018,Falcons,Cowboys,392.7443889,398.8373919,2.198388035,2.496627018,1.101340977,0.665694355,6.983130583,6.673097392
11/18/2018,Lions,Panthers,359.1128976,351.2378516,2.754728856,2.958461612,1.210279719,1.40627553,6.229997217,6.620108936
11/18/2018,Redskins,Texans,351.3662019,332.8068379,2.847213385,2.177776526,1.665758666,1.040707183,7.611553439,6.752172624
11/18/2018,Cardinals,Raiders,349.9561364,250.3162474,2.895042047,2.872036452,1.504730585,2.028355303,7.203450256,6.820747218
11/18/2018,Chargers,Broncos,351.3330826,397.0145281,2.695617217,1.413836827,1.628267917,0.733313977,6.191576679,7.060007232
11/18/2018,Ravens,Bengals,302.6789834,364.0532661,3.187641465,1.762459184,1.100830305,1.22414777,6.923617437,6.760381751
11/18/2018,Bears,Vikings,321.5697157,342.110449,2.825843397,2.202205494,2.41522589,1.25620408,7.810083228,6.523636947
11/18/2018,Colts,Titans,365.9829413,360.4293532,2.263564122,1.65879302,1.833821829,1.375766375,7.710340907,6.9498988
11/18/2018,Giants,Buccaneers,368.712982,345.97749,1.360750854,3.46931925,1.006662243,1.399218134,6.394114486,5.710370765
11/18/2018,Saints,Eagles,379.2359444,397.3069643,2.236730856,1.160592715,1.109985874,1.055007171,5.521452706,5.961954692
11/19/2018,Rams,Chiefs,350.3662674,428.3468457,2.538918665,1.963548807,1.546044263,0.845569209,5.224302428,5.20896275
11/22/2018,Lions,Bears,363.3347251,346.4309651,2.610788228,3.248508905,1.056262653,1.520812591,6.105339884,6.549163515
11/22/2018,Saints,Falcons,372.2542581,408.7546904,2.391276959,1.042613678,1.204249379,0.930026434,5.339333185,5.478283831
11/22/2018,Cowboys,Redskins,326.4387131,325.3914088,2.540670316,3.372312816,1.092693921,1.185481296,5.440499305,5.938075738
11/25/2018,Jets,Patriots,350.0228169,306.0911745,2.273196594,2.431294765,1.470860061,2.060613404,5.523818589,6.602663791
11/25/2018,Bengals,Browns,442.3512624,324.3863323,2.29699555,2.253362488,1.341092462,1.164604817,7.180331461,6.149797273
11/25/2018,Broncos,Steelers,352.279266,364.6049919,2.862413522,2.778090578,1.332877386,1.47828811,6.610731561,7.095126146
11/25/2018,Vikings,Packers,313.9027387,369.0747757,3.134678638,2.510439843,1.46674034,1.368960361,6.647841871,5.807657727
11/25/2018,Bills,Jaguars,317.9159957,260.2886047,2.26297198,3.469348733,1.303721609,2.301539245,6.59491295,7.283240357
11/25/2018,Eagles,Giants,356.5594742,376.6303565,2.673307718,2.740833692,0.979050908,1.389304851,5.93335037,5.983163182
11/25/2018,Buccaneers,49ers,388.7935266,433.9242089,2.203707401,2.9749571,0.798092727,2.664430211,7.766023178,7.297378739
11/25/2018,Colts,Dolphins,369.6014407,361.983927,2.040828451,1.491525967,1.757345051,1.341301696,7.797409017,6.984744526
11/25/2018,Panthers,Seahawks,359.9503099,352.1388803,2.473065642,1.890881611,1.672869223,0.98004439,5.879716821,5.888731375
11/25/2018,Ravens,Raiders,311.6366274,354.9082103,2.949059531,1.76835752,0.973374169,1.070703336,7.064004847,6.559553903
11/25/2018,Chargers,Cardinals,348.8439195,391.2369967,2.85949636,1.376080618,1.555990058,0.757644951,6.189056401,6.993214231
11/26/2018,Texans,Titans,340.5619841,353.3816468,2.382134557,3.300602053,1.464179912,1.300750105,6.92532924,7.472977962
11/29/2018,Cowboys,Saints,329.812723,325.4206701,2.565413404,3.254633201,1.055453757,1.069177298,5.101529878,5.512500652
12/2/2018,Jaguars,Colts,324.0620286,346.9482367,2.133514564,2.645270026,1.226793196,1.834786311,5.299583354,6.877970431
12/2/2018,Bengals,Broncos,440.0215311,318.1024251,2.342826075,2.116017443,1.311720013,1.034902949,6.96316246,6.252425076
12/2/2018,Falcons,Ravens,392.5262562,394.4022084,1.895588908,2.529711114,0.954744369,0.816697623,6.550264381,5.670678351
12/2/2018,Lions,Rams,365.2787309,340.7230608,2.687621964,3.042333651,1.036912992,1.376652403,5.711813695,6.003483325
12/2/2018,Packers,Cardinals,350.2442187,383.0395306,3.338241582,3.129642057,1.151519646,1.189653097,4.744347558,6.495885942
12/2/2018,Dolphins,Bills,386.1352836,318.722895,1.727650873,2.65066116,1.718424954,1.57277737,6.400845697,6.607248148
12/2/2018,Patriots,Vikings,374.5522503,382.9001611,1.937201684,1.651736064,1.476100881,1.185114998,6.046055277,4.585729508
12/2/2018,Buccaneers,Panthers,387.7860446,443.7376003,2.414321112,2.778182003,0.715792301,2.792385901,7.829420567,6.988272318
12/2/2018,Titans,Jets,335.365015,297.8519789,2.489918601,3.315383283,0.847263318,1.247772138,6.776986249,5.047343227
12/2/2018,Texans,Browns,332.1890566,347.7074804,2.652637492,3.245107162,1.52524244,1.447592781,6.786329802,7.417346009
12/2/2018,Giants,Bears,382.0762373,344.0388894,1.160259724,3.322788767,1.37824229,1.146212632,6.402439525,6.156467612
12/2/2018,Steelers,Chargers,321.6373554,408.8434997,3.654777679,1.425023992,1.17662372,1.395257878,7.661042702,7.154821748
12/2/2018,Raiders,Chiefs,378.3733205,340.4926719,1.075911926,3.077560149,0.929904576,1.405459121,7.266677884,6.814962663
12/2/2018,Seahawks,49ers,344.4288374,345.6837812,2.780853596,3.133244164,1.479185926,0.903079855,6.86034125,7.735549474
12/3/2018,Eagles,Redskins,377.4047343,358.662706,2.387638509,2.810390105,0.833804022,1.570877824,6.20078983,6.032634996
12/6/2018,Titans,Jaguars,347.1966496,303.9666243,2.625944586,3.545878288,0.779117104,1.184137583,6.414924896,5.17525998
12/9/2018,Cardinals,Lions,350.510287,241.1728341,3.298128926,2.854820782,1.175824512,1.925688781,6.652693829,6.152948006
12/9/2018,Buccaneers,Saints,383.1863335,444.0990163,2.583961831,2.592976169,0.819628758,2.552794073,7.898450847,7.178552364
12/9/2018,Bears,Rams,316.1431368,339.8952996,2.934533426,2.110905173,2.472400998,1.291230808,7.096339599,6.081048557
12/9/2018,Redskins,Giants,365.7611627,325.2206713,2.914882445,2.484158016,1.851175806,1.194122442,6.849820438,6.579620914
12/9/2018,49ers,Broncos,345.0511324,359.4772403,2.280547314,2.961464697,0.558199612,1.900024656,6.477793001,6.402888371
12/9/2018,Texans,Colts,334.814621,359.5862554,2.971147439,3.335495005,1.481865178,1.314020587,6.817998228,6.996448813
12/9/2018,Bills,Jets,306.1738225,283.9939187,2.449716663,2.888560388,1.455096687,1.884322712,6.411880184,7.476265274
12/9/2018,Raiders,Steelers,382.5971991,331.4130217,1.083123984,3.111498321,1.044425162,1.331953257,7.095762071,6.557507059
12/9/2018,Browns,Panthers,406.6462889,349.275299,2.211387615,3.044584582,2.131338105,1.330057494,7.251658794,7.314373857
12/9/2018,Chargers,Bengals,327.9499846,404.0133718,2.483950287,1.760463617,1.361539359,0.901966316,5.912264839,7.287044729
12/9/2018,Chiefs,Ravens,400.646543,427.972889,3.153185343,1.946377599,1.622785671,1.206465603,6.639763105,8.602665556
12/9/2018,Cowboys,Eagles,330.0196101,332.1316995,2.614241764,3.356303795,1.239415805,0.983369217,4.957324896,5.377163033
12/9/2018,Packers,Falcons,355.5792098,371.746133,3.243355729,3.214416805,1.043873535,1.188200252,4.902388441,6.320805085
12/9/2018,Dolphins,Patriots,392.8798728,317.1936766,1.667687265,2.514634939,1.838110153,1.525576441,6.407997376,6.872760735
12/10/2018,Seahawks,Vikings,358.3681561,349.3058934,2.470987345,3.04097099,1.440168733,0.801734803,6.490391647,7.264509879
12/13/2018,Chiefs,Chargers,405.6050016,432.6422891,3.182865517,1.780752447,1.757910069,1.16261945,6.787438304,8.817324332
12/15/2018,Broncos,Browns,374.5143964,358.0099059,2.961626904,2.431485369,1.793177845,1.11892001,7.686134647,6.921158564
12/15/2018,Jets,Texans,376.4421999,298.0815969,1.97923471,2.40466974,1.142245812,1.903980542,5.994397021,6.566210474
12/16/2018,Giants,Titans,375.4933733,348.5293795,1.704487564,3.197760618,1.414319635,1.097983304,6.611934199,7.175489483
12/16/2018,Jaguars,Redskins,319.1982654,334.0981558,2.014352442,2.727348812,1.167367662,1.784159079,5.987339507,7.291171216
12/16/2018,Bills,Lions,292.4615859,294.4833537,2.520168763,2.833314481,1.433550393,1.929555461,6.632194704,8.002553975
12/16/2018,Steelers,Patriots,325.7153472,414.6155513,3.350554341,1.421198647,0.931311645,1.611392387,7.238818916,6.929946952
12/16/2018,Ravens,Buccaneers,286.2403555,368.1438415,2.825715125,1.806720699,0.881586306,1.154584475,6.963146049,6.66981432
12/16/2018,Colts,Cowboys,341.483106,366.151749,2.290476234,1.305752534,1.645532377,1.458591995,8.118932269,6.933583893
12/16/2018,Rams,Eagles,368.6864496,426.8242803,2.869931997,2.242504298,1.80985064,1.001298978,6.250218993,5.897312245
12/16/2018,Bears,Packers,317.781561,343.3895207,2.939599238,2.334463729,2.371682148,1.449887089,7.568295714,6.229537284
12/16/2018,49ers,Seahawks,343.4601538,368.3892212,2.376343543,2.93857995,0.488122202,1.999982141,6.860075261,6.989450399
12/16/2018,Bengals,Raiders,424.8611514,324.7259843,2.112496286,2.206206409,1.162106793,1.300483519,7.021304281,7.275442332
12/16/2018,Falcons,Cardinals,383.8997737,367.9309282,1.911563492,2.928642226,0.961905899,1.102776537,6.496997657,5.570678846
12/16/2018,Vikings,Dolphins,322.540532,354.1772524,2.790283795,2.450845675,1.518463043,1.474089991,6.331664518,5.573875118
12/17/2018,Panthers,Saints,356.5201539,373.006158,2.47794623,2.068946122,1.327505452,1.255172361,5.544366605,5.431778617
12/22/2018,Chargers,Ravens,324.0572389,391.7770664,2.416373802,1.83299332,1.14500049,0.744973792,5.97260778,7.065204118
12/22/2018,Titans,Redskins,334.3882007,322.5469241,2.601815099,3.349691665,0.810658779,1.144714496,6.753486139,5.242950028
12/23/2018,Dolphins,Jaguars,396.2306935,311.8168726,1.754679709,2.825949036,1.821549236,1.308200586,6.816820064,6.848107215
12/23/2018,49ers,Bears,336.9607556,368.8945159,2.335442225,2.980463992,0.438759052,1.911870335,7.26035487,7.355113133
12/23/2018,Lions,Vikings,347.5214819,325.7321948,2.763593196,2.874750967,1.112722801,1.460010229,5.839903669,6.213342206
12/23/2018,Cardinals,Rams,337.4188027,249.4977098,2.910662587,2.81650265,1.06459775,1.691748051,6.655840467,6.302801225
12/23/2018,Panthers,Falcons,355.3336857,375.7002238,2.343406316,1.964412259,1.389898248,1.249507423,5.651158288,5.766923475
12/23/2018,Patriots,Bills,370.3763903,403.7261256,2.118697904,1.394326982,1.360324651,0.95036704,6.214216829,5.191124141
12/23/2018,Browns,Bengals,405.858231,357.1985208,2.237359099,2.568153994,1.87876738,1.56088442,7.321494267,7.272739602
12/23/2018,Cowboys,Buccaneers,309.9487877,354.0778928,2.562571326,3.563205759,1.21728338,1.19366526,4.989107611,6.136155924
12/23/2018,Colts,Giants,339.4749015,373.5038871,2.544098169,1.345717197,1.509164015,1.424031088,8.009894149,7.089315383
12/23/2018,Saints,Steelers,346.4074199,381.4349381,3.239058193,1.07470909,1.637821882,0.971001799,5.612577513,5.441816821
12/23/2018,Eagles,Texans,389.6402907,351.7856692,2.476681955,2.551567263,1.028650565,1.329885234,7.292705205,5.800547014
12/23/2018,Seahawks,Chiefs,360.8758638,341.7808239,2.498763678,2.923092799,1.543903713,0.745976093,6.783424447,7.129238792
12/23/2018,Jets,Packers,377.0071542,293.954281,2.081354698,2.14810458,1.307741774,1.911251041,6.082954611,6.586642267
12/24/2018,Raiders,Broncos,385.523666,341.9745075,0.986674166,3.231545357,1.050625902,1.427080842,6.998620636,7.18186289
12/30/2018,Redskins,Eagles,359.5828562,306.2048365,2.901518894,2.750304515,1.74710312,1.243315203,6.462967959,7.4825779
12/30/2018,Packers,Lions,350.1724941,360.5818534,2.86747799,3.21455365,1.013074602,0.966280725,5.632637789,6.476236789
12/30/2018,Broncos,Chargers,372.7105914,345.7056905,2.907192876,2.321548181,1.776965733,1.092676101,7.879034772,7.342009139
12/30/2018,Vikings,Bears,308.0199882,353.6771627,3.292939345,2.335377551,1.374826671,1.394325419,6.277646797,5.522965631
12/30/2018,Saints,Panthers,338.1234062,379.4355284,3.331571228,1.140337306,1.650662923,1.056832883,5.49820204,5.668494075
12/30/2018,Steelers,Bengals,331.4175231,405.2983856,3.215649378,1.446076891,0.965789495,1.585342436,8.24804306,6.309465151
12/30/2018,Titans,Colts,329.1262081,322.2959879,2.564476569,3.157721137,0.920753822,1.037768358,7.047998247,5.129072294
12/30/2018,Texans,Jaguars,348.7690591,353.2974745,2.695922555,3.795837732,1.629635987,0.932916585,7.038323064,6.684290652
12/30/2018,Ravens,Browns,295.1699828,367.1479492,2.658142781,1.834608529,0.82600189,1.229537536,6.920073859,7.175021206
12/30/2018,Seahawks,Cardinals,361.0370256,345.695757,2.534662533,2.965297166,1.504948993,0.680316749,6.882788415,7.719183561
12/30/2018,Buccaneers,Falcons,378.8036923,408.0867616,2.529087326,2.739064148,1.195890997,2.256041105,7.623419735,7.504214206
12/30/2018,Chiefs,Raiders,399.4475916,423.7397093,3.293087313,1.89325257,1.760336837,1.069195455,7.182315503,8.812640635
12/30/2018,Giants,Cowboys,362.8870357,347.9565383,1.869537659,3.111920111,1.410361458,1.168335437,7.028998767,7.032507771
12/30/2018,Patriots,Jets,370.2688544,401.3246096,2.110357916,1.353035153,1.418855223,0.953854366,6.031469835,5.973082148
12/30/2018,Bills,Dolphins,289.4496383,302.6158597,2.102419087,2.687569465,1.369596624,1.88955294,6.417632574,7.58712583
12/30/2018,Rams,49ers,364.7179395,409.4767856,2.41964822,2.278086092,1.858503095,1.415701133,6.228099419,6.022570404
1/5/2019,Texans,Colts,362.685128,354.3740938,2.566113406,3.810034953,1.74868269,0.937581493,7.361319928,6.902984929
1/5/2019,Cowboys,Seahawks,318.6205349,341.4380154,2.409400039,3.35861432,1.245024116,1.086491165,5.370135343,6.700817802
1/6/2019,Bears,Eagles,304.9077358,341.3297577,2.980548891,2.206383514,2.300805705,1.591368828,7.47845623,5.867484463
1/6/2019,Ravens,Chargers,286.3829523,366.615861,2.76281998,1.95084301,0.976345759,1.225544186,7.018517517,6.979211966
1/12/2019,Rams,Cowboys,355.3041383,414.9447468,2.553787652,2.258820993,1.717422382,1.374574078,6.244589726,6.008678448
1/12/2019,Chiefs,Colts,406.33881,423.5468866,3.272774603,1.794344565,1.601334689,1.14603921,6.843122286,8.768653177
1/13/2019,Saints,Eagles,345.991369,378.2663288,3.334243503,1.22386691,1.674374859,1.02779692,5.507084236,5.907215704
1/13/2019,Patriots,Chargers,364.2711765,400.2810509,1.888522983,1.315973887,1.565448646,1.118873432,5.812731895,5.946423838
1/20/2019,Saints,Rams,348.3547131,372.4760859,3.132210085,1.287023003,1.540042831,1.025971277,5.179295896,5.949853486
1/20/2019,Chiefs,Patriots,398.4975639,422.7141899,3.266349513,1.662224083,1.762101647,1.148108369,6.593280167,8.413469667
2/3/2019,Rams,Patriots,356.3862421,416.4605901,2.433091248,1.932656163,1.755633151,1.173997735,5.960495104,5.89538396
9/5/2019,Bears,Packers,294.7393906,339.0050246,3.059722916,2.036894721,2.125036012,1.485512049,7.135109043,6.220256756
9/8/2019,Dolphins,Ravens,386.7872733,292.3293152,2.114298433,3.288507056,1.673691062,1.221985093,6.984124066,7.204023409
9/8/2019,Browns,Titans,379.3737596,364.7424404,2.309959071,2.292350633,1.778886798,1.480627788,7.087781691,7.111133766
9/8/2019,Jets,Bills,382.9151581,298.6201103,2.535604347,2.218594941,1.210688626,1.717051312,6.249859562,7.558234202
9/8/2019,Buccaneers,49ers,368.197758,406.2217533,2.412258871,2.710045741,1.101962321,2.250181993,7.821970283,7.618753927
9/8/2019,Seahawks,Bengals,351.2496175,350.1104037,2.713409603,3.226659729,1.58128748,0.635014512,6.661070528,6.887647499
9/8/2019,Jaguars,Chiefs,310.3654633,305.3207796,2.083955644,3.419200506,1.113088942,1.695664517,5.963051341,7.476657207
9/8/2019,Cardinals,Lions,356.8741833,249.1302408,2.786877501,3.211991615,0.954467109,1.649761509,6.565991913,6.477542141
9/8/2019,Panthers,Rams,359.8264985,372.0210028,2.168564899,2.12492841,1.471406822,1.53459224,5.807910124,5.963444575
9/8/2019,Vikings,Falcons,302.9968317,352.666668,3.272924878,2.312463583,1.255550777,1.286389185,6.352343808,5.897172528
9/8/2019,Chargers,Colts,322.3973812,357.6881551,2.691670178,2.097496267,1.404706473,1.222614795,6.571337265,6.934177784
9/8/2019,Eagles,Redskins,367.4681367,365.7406645,2.671188103,2.221153495,1.049039855,1.442507518,6.68928626,5.88066117
9/8/2019,Patriots,Steelers,350.2215886,416.1695605,2.092490058,1.084744307,1.631753973,1.054201119,5.403625921,6.147153963
9/8/2019,Cowboys,Giants,326.2749533,348.9629415,2.251998065,3.278392173,1.200942082,1.075114325,5.641996698,6.579245886
9/9/2019,Raiders,Broncos,374.7838475,332.0964095,0.91936258,3.228627384,1.113179992,1.36576565,7.527830136,7.165715524
9/9/2019,Saints,Texans,339.4290249,376.7646868,2.901307634,1.334219787,1.558710406,1.024252062,5.124790522,6.331277379
9/12/2019,Panthers,Buccaneers,354.4334133,371.9989653,2.145730606,2.050800269,1.405163372,1.433468943,5.820568055,5.667090245
9/15/2019,Dolphins,Patriots,387.9349765,286.2168484,2.02778333,3.359481998,1.616815524,1.455087496,6.646773991,6.942263503
9/15/2019,Raiders,Chiefs,377.0784131,329.694378,0.812429784,3.213371578,1.105627738,1.552938793,7.258236427,6.920284933
9/15/2019,Lions,Chargers,329.4334651,321.6600553,2.631876036,2.558814244,0.918765415,1.089788936,5.952493983,5.824208926
9/15/2019,Texans,Jaguars,347.5570493,353.3463908,2.426990531,3.916313874,1.737885443,0.945541259,6.955750733,6.534819048
9/15/2019,Broncos,Bears,360.6868377,345.8007877,2.60915914,2.112928916,1.800069492,1.381973779,7.642090957,7.940312281
9/15/2019,Giants,Bills,368.7871269,359.7123817,2.001784783,2.747417329,1.367764915,1.202114428,6.870610698,7.332526109
9/15/2019,Titans,Colts,332.7965452,314.3221648,2.413862324,2.95102388,1.09597982,1.114079038,7.531934764,5.223321792
9/15/2019,Bengals,49ers,405.5625315,303.2325341,2.052799651,2.38315369,1.059400775,1.019739186,7.085842262,7.141457312
9/15/2019,Packers,Vikings,355.2855218,360.7722527,2.620423752,3.2956895,0.846314908,0.982108049,6.179096437,6.660678854
9/15/2019,Redskins,Cowboys,353.9488639,289.7341851,2.947266112,2.786441956,1.585848989,1.253940035,6.069838807,7.139710909
9/15/2019,Ravens,Cardinals,290.7994342,362.6204584,2.431243351,2.359854248,1.103876863,1.360164398,6.664969715,7.223999856
9/15/2019,Falcons,Eagles,378.8639162,386.3132748,2.372965018,2.550733472,1.284297637,1.138180801,6.55430424,6.216985333
9/15/2019,Steelers,Seahawks,322.4939119,400.5429209,3.224806406,1.504124161,0.892226559,1.595854772,8.47396065,6.503227748
9/15/2019,Rams,Saints,354.7816656,404.0589807,2.311754184,2.001763262,1.649759962,1.130806518,5.564099887,6.220328419
9/16/2019,Jets,Browns,383.5551349,296.2043725,2.420716824,2.338532769,1.129175798,1.814928122,6.109880671,7.318666632
9/19/2019,Jaguars,Titans,353.0390198,322.1141771,1.863178224,2.894069263,0.854995347,1.775452261,5.557149602,8.100513068
9/22/2019,Browns,Rams,376.0979963,365.5507632,2.685927344,2.749460124,1.372724681,1.880403714,7.068283033,9.328571319
9/22/2019,Chargers,Texans,343.5650227,370.1101917,2.398113733,2.494110077,1.025040708,1.443767496,6.033076396,6.034697039
9/22/2019,Cardinals,Panthers,381.7506587,275.664528,3.047700155,3.716030836,1.176120001,1.541004141,6.754126469,6.375149691
9/22/2019,Bills,Bengals,275.7408635,320.8245163,2.572637363,2.05010881,1.550685221,2.398549234,6.606588118,7.026580934
9/22/2019,49ers,Steelers,334.4606206,338.7920743,2.443638849,2.446399383,1.249926495,1.995419242,7.611960126,7.93186044
9/22/2019,Eagles,Lions,374.3273792,369.8782667,2.336680983,1.883818203,0.820425661,1.211101203,8.101892268,5.809109234
9/22/2019,Packers,Broncos,333.160653,328.7088066,3.148425518,3.665749314,0.887368572,0.742167583,7.013574646,7.386513646
9/22/2019,Colts,Falcons,358.9460904,380.9869064,2.763409178,1.319348278,1.601603085,1.128426566,7.013612848,6.472328793
9/22/2019,Seahawks,Saints,369.6960456,326.3417675,3.077240033,3.220634793,1.831684131,0.665842458,6.720538179,6.947123702
9/22/2019,Patriots,Jets,335.2263376,423.6495321,2.001186796,1.035894891,1.46635324,0.791016848,5.723349748,6.165220144
9/22/2019,Cowboys,Dolphins,365.1077451,376.0908546,1.85805982,2.51160529,1.289935756,0.78328607,5.949226976,6.30405562
9/22/2019,Buccaneers,Giants,350.2849649,384.0763988,2.053325364,2.671696687,1.284020525,2.540258466,8.600416275,7.428311203
9/22/2019,Chiefs,Ravens,405.2454851,430.0139541,2.625928252,1.600190409,1.762779687,0.854870725,7.402576715,7.396807889
9/22/2019,Vikings,Raiders,315.6178132,324.0665789,3.273695261,2.126726535,1.564419298,0.950808177,7.185944197,6.809182852
9/23/2019,Redskins,Bears,372.3953119,313.9073673,2.505393585,2.415204808,1.237689283,0.984057408,6.036718329,8.196236974
9/26/2019,Packers,Eagles,350.2853581,330.5921891,2.749622177,3.37679082,1.473904564,0.966358732,7.237020299,7.139386856
9/29/2019,Bills,Patriots,292.6568474,333.4264716,2.292341211,2.211133889,1.639045066,1.971048187,6.618767851,7.403140817
9/29/2019,Texans,Panthers,364.7110829,349.8435171,2.490498372,4.28340636,1.505647712,0.777779605,7.374147947,6.864159858
9/29/2019,Falcons,Titans,343.1117134,375.9803034,2.240825195,2.531578919,1.352466883,1.837548102,7.46120071,7.432170692
9/29/2019,Cardinals,Seahawks,393.3034983,289.2116227,2.860999631,3.596412042,0.942600584,1.250440391,7.332542237,6.680654857
9/29/2019,Dolphins,Chargers,432.5849579,250.6338808,1.845742631,4.00402751,1.235596945,2.192457655,5.903497186,6.730994416
9/29/2019,Saints,Cowboys,354.7273256,368.8456465,3.4147331,1.434350007,1.398350996,0.98054422,6.184838274,7.018547137
9/29/2019,Bears,Vikings,294.9857888,315.3788329,3.11276142,2.159915114,1.577543334,1.076241732,7.869283036,6.773299109
9/29/2019,Giants,Redskins,395.714174,380.8669211,1.835558198,2.127615648,0.872916726,1.4812054,7.116394283,7.387277847
9/29/2019,Broncos,Jaguars,344.4954716,349.5985166,1.684728267,2.238015708,1.151577086,1.051059631,7.808679896,7.981831622
9/29/2019,Colts,Raiders,339.5525746,364.8283103,2.999441983,1.59334977,1.311975766,1.256399129,6.636257915,6.723868255
9/29/2019,Ravens,Browns,284.9581498,425.4617018,2.645417748,2.082356642,1.242876293,0.896141002,7.346513059,7.198369726
9/29/2019,Lions,Chiefs,356.8564357,353.2757483,2.755212598,2.156705669,1.117299205,1.42299384,6.659022134,6.754592315
9/29/2019,Rams,Buccaneers,339.0114674,391.2645829,2.442323624,2.033699192,1.742322631,1.120972504,6.316328801,6.308187036
9/30/2019,Steelers,Bengals,367.3892434,359.0628491,2.916983187,1.319947207,0.919943571,1.387942798,8.500479679,6.182964869
10/3/2019,Seahawks,Rams,334.6548934,372.0886428,2.331999741,2.762283853,1.548947577,0.872579287,7.149265269,7.416483884
10/6/2019,Titans,Bills,321.1999179,311.3032274,2.521011988,4.215579909,1.347400665,0.753858998,8.662941556,5.879495884
10/6/2019,Redskins,Patriots,376.3959026,311.8767656,2.344136437,2.463917102,1.151758615,1.462535689,6.866639173,8.027619314
10/6/2019,Giants,Vikings,413.9060453,381.3757963,2.179628843,2.595889276,0.878763649,1.568977066,6.631035896,7.192136456
10/6/2019,Chiefs,Colts,392.8007441,448.1653035,2.819215444,1.59556533,1.560343154,0.759690629,7.175729814,7.178950754
10/6/2019,Chargers,Broncos,348.7465323,374.0818873,1.943369665,2.707633303,1.168625799,1.480524626,6.326335348,6.611130898
10/6/2019,Bengals,Cardinals,408.8350345,324.9021908,1.862366839,2.973500124,1.195342736,1.796113868,7.487633324,7.273803787
10/6/2019,Steelers,Ravens,378.4524679,338.1767837,2.627435958,1.425312337,1.589413051,1.482772916,7.973054547,6.169544509
10/6/2019,Raiders,Bears,387.9940795,326.3669545,1.182232222,2.863233301,0.73746439,1.274388977,7.290800079,7.221856413
10/6/2019,Cowboys,Packers,340.039085,411.8132413,1.778754243,2.0260099,1.063759856,0.86394297,5.808538385,6.745475087
10/6/2019,Eagles,Jets,359.8093146,359.8792822,1.738975265,2.196889716,0.988202334,1.566923376,8.468762622,5.58055643
10/6/2019,Saints,Buccaneers,380.1475715,354.9923288,2.894266324,1.173436546,1.346142248,0.958785993,6.364599573,7.710522012
10/6/2019,Panthers,Jaguars,325.4712247,372.5303046,3.044602135,2.319356895,1.225461762,1.535582555,6.78350018,5.210488185
10/6/2019,Texans,Falcons,364.3309643,354.6195866,2.903056473,3.949744944,1.388854995,0.78378008,7.347552226,6.747014648
10/7/2019,49ers,Browns,329.9151627,381.889179,2.745660126,2.001377599,1.189284084,1.81759788,7.462650708,8.130670349
10/10/2019,Patriots,Giants,288.9946163,390.9090825,3.538288488,0.993990873,2.073625846,0.973982056,5.589695106,6.633883502
